segment,conversion,spend,uplift_score,p_treatment,p_control
Mens E-Mail,0,0.0,0.010180159241624971,0.012183729658848808,0.002003570417223837
Womens E-Mail,0,0.0,0.005084205283468294,0.006595101036285889,0.0015108957528175958
No E-Mail,0,0.0,0.006527060657375487,0.011399753295874534,0.004872692638499047
No E-Mail,0,0.0,0.005069794629331213,0.006303943823165427,0.0012341491938342142
No E-Mail,0,0.0,0.0055434431093483085,0.01734021757020075,0.01179677446085244
Womens E-Mail,0,0.0,0.005648118255459092,0.00784719368741386,0.0021990754319547684
No E-Mail,0,0.0,0.005600507915254623,0.012099170330308936,0.006498662415054313
Mens E-Mail,0,0.0,0.004749967716435586,0.012395112299404955,0.007645144582969369
Womens E-Mail,0,0.0,0.005783215116574542,0.010259425568944514,0.004476210452369972
Mens E-Mail,0,0.0,0.006210236744198091,0.011211730667796788,0.005001493923598697
Mens E-Mail,0,0.0,0.005011320937821048,0.013574647297938426,0.008563326360117378
No E-Mail,0,0.0,0.005626340790392344,0.014919504124543457,0.009293163334151113
No E-Mail,0,0.0,0.007332278622169835,0.011252227780720526,0.0039199491585506915
No E-Mail,0,0.0,0.006550977469081759,0.010092612948627802,0.003541635479546043
Mens E-Mail,0,0.0,0.005156860798962972,0.006745565939189348,0.0015887051402263758
Womens E-Mail,0,0.0,0.005987502688667006,0.013719186393241229,0.007731683704574223
Mens E-Mail,0,0.0,0.006166381953509426,0.010346971628135665,0.004180589674626239
No E-Mail,0,0.0,0.0054953851674764955,0.006890623355599804,0.0013952381881233088
Mens E-Mail,0,0.0,0.004976403998296958,0.014169563719750934,0.009193159721453976
Womens E-Mail,0,0.0,0.0050161214649491635,0.011892486099781961,0.006876364634832798
Womens E-Mail,0,0.0,0.0057458451708200875,0.010335145488109106,0.004589300317289018
Mens E-Mail,0,0.0,0.007006924907134551,0.010551044581330783,0.0035441196741962315
No E-Mail,0,0.0,0.005879062722946051,0.008920598838234881,0.0030415361152888298
Mens E-Mail,0,0.0,0.005214886274163239,0.006826438671952457,0.0016115523977892178
Mens E-Mail,0,0.0,0.006161200138554974,0.01121693633878758,0.005055736200232606
Mens E-Mail,0,0.0,0.005402752857805683,0.007240040721465664,0.001837287863659981
Womens E-Mail,0,0.0,0.005171815556674844,0.006595783132622629,0.0014239675759477848
Womens E-Mail,0,0.0,0.0049296044306807165,0.0064730524822272225,0.0015434480515465062
Womens E-Mail,0,0.0,0.006713784136458626,0.017022779409737523,0.010308995273278897
Womens E-Mail,0,0.0,0.006283852645922907,0.01017112837867123,0.0038872757327483233
No E-Mail,0,0.0,0.006272273378808379,0.009685300825825516,0.0034130274470171376
Womens E-Mail,0,0.0,0.005533123778086878,0.01057040886853681,0.005037285090449932
No E-Mail,0,0.0,0.005435102918239413,0.012867166963712522,0.007432064045473109
Womens E-Mail,0,0.0,0.006220033917939068,0.011807446703031832,0.005587412785092763
Mens E-Mail,0,0.0,0.00576761161057713,0.010391409482063498,0.004623797871486367
No E-Mail,0,0.0,0.007890621989228585,0.014302141749003088,0.006411519759774504
No E-Mail,0,0.0,0.005301069037105289,0.00904374281262473,0.0037426737755194414
Mens E-Mail,0,0.0,0.005327473393875499,0.009105336874758837,0.003777863480883338
Mens E-Mail,0,0.0,0.005555838611291348,0.008135571274424526,0.002579732663133178
Womens E-Mail,0,0.0,0.006513809337997153,0.010144260013460192,0.003630450675463039
Mens E-Mail,0,0.0,0.005502672413078348,0.007487968090657715,0.001985295677579368
No E-Mail,0,0.0,0.005185462917498669,0.0151715228583743,0.009986059940875631
Womens E-Mail,0,0.0,0.0061147378698265635,0.008917311491520495,0.002802573621693931
Womens E-Mail,0,0.0,0.005602577883499847,0.00751836999538925,0.001915792111889403
No E-Mail,0,0.0,0.005018700899829356,0.014385591295202194,0.009366890395372838
Mens E-Mail,0,0.0,0.01151054157220167,0.02740901113873942,0.01589846956653775
No E-Mail,0,0.0,0.005995489605462305,0.007865483155162197,0.0018699935496998916
No E-Mail,0,0.0,0.006095170187251852,0.012303887947544527,0.006208717760292675
Womens E-Mail,0,0.0,0.005076426648772872,0.016647864371285445,0.011571437722512573
Womens E-Mail,1,83.26,0.019521446181546824,0.02570845742447304,0.006187011242926216
No E-Mail,0,0.0,0.005241643391343587,0.006560782347590373,0.0013191389562467863
Mens E-Mail,0,0.0,0.0067946477252249044,0.013001971983884102,0.0062073242586591975
Womens E-Mail,0,0.0,0.005221493762369364,0.012498944952403007,0.007277451190033643
No E-Mail,0,0.0,0.00518726902586894,0.013781659996986216,0.008594390971117275
Womens E-Mail,0,0.0,0.0058386232656540415,0.009715986576299053,0.003877363310645012
Mens E-Mail,0,0.0,0.004493114878817072,0.013815900867647257,0.009322785988830185
Mens E-Mail,0,0.0,0.014358163567738075,0.02646524993386628,0.012107086366128204
No E-Mail,0,0.0,0.007300961353532445,0.01491759549473156,0.007616634141199115
Mens E-Mail,0,0.0,0.007403796288074102,0.014196258367490928,0.006792462079416826
No E-Mail,0,0.0,0.0046923962820860105,0.01301387829556559,0.00832148201347958
Mens E-Mail,0,0.0,0.006344202366372697,0.010579107789030515,0.004234905422657818
Mens E-Mail,0,0.0,0.006056212398455006,0.010720897159583857,0.004664684761128851
Mens E-Mail,0,0.0,0.0063274020312350104,0.010402785803374674,0.004075383772139663
Mens E-Mail,0,0.0,0.006563256488376444,0.01126329499193341,0.004700038503556966
No E-Mail,0,0.0,0.005703088477738923,0.008168412943711787,0.002465324465972864
Womens E-Mail,0,0.0,0.005109029571267314,0.012298492803423489,0.007189463232156175
Womens E-Mail,0,0.0,0.0041623172791999605,0.01517534147937735,0.01101302420017739
Womens E-Mail,0,0.0,0.007909431177096249,0.011817955777775835,0.003908524600679586
No E-Mail,0,0.0,0.004784125886051087,0.012534162137741327,0.00775003625169024
Mens E-Mail,0,0.0,0.004580182386568916,0.015483696823788558,0.010903514437219642
No E-Mail,0,0.0,0.006426970276976292,0.01127539196942234,0.004848421692446048
No E-Mail,0,0.0,0.0064295287699142716,0.010349691341466287,0.003920162571552015
Mens E-Mail,0,0.0,0.005348111952154618,0.007465962258256063,0.002117850306101445
Womens E-Mail,0,0.0,0.005718461626141415,0.010078524034261864,0.004360062408120449
No E-Mail,0,0.0,0.0061817830024524685,0.01554118037308217,0.0093593973706297
No E-Mail,0,0.0,0.005161809082731658,0.006777135275129736,0.001615326192398078
Mens E-Mail,0,0.0,0.00587968496202974,0.008225325478842393,0.002345640516812653
Womens E-Mail,0,0.0,0.005281949878702136,0.0067528852841467705,0.0014709354054446345
Womens E-Mail,0,0.0,0.004871917938682456,0.006391199247762494,0.001519281309080037
Womens E-Mail,0,0.0,0.007543510891627532,0.013179290169382855,0.005635779277755323
Mens E-Mail,0,0.0,0.005335064034926278,0.006867507268270352,0.0015324432333440748
Womens E-Mail,0,0.0,0.0056810689383628085,0.007900947734318653,0.0022198787959558444
No E-Mail,0,0.0,0.005928072021830151,0.010080359313562964,0.004152287291732813
Mens E-Mail,0,0.0,0.005227323800880748,0.015651804003437676,0.010424480202556928
No E-Mail,0,0.0,0.005042443073401294,0.006286716870814858,0.0012442737974135642
Womens E-Mail,0,0.0,0.0056829210548428365,0.009473951517357014,0.003791030462514178
Mens E-Mail,0,0.0,0.005233928585347128,0.006934817721428013,0.0017008891360808852
Mens E-Mail,0,0.0,0.005270983941767607,0.006697080702120834,0.0014260967603532263
Womens E-Mail,0,0.0,0.006689660438803576,0.01151645659013973,0.004826796151336154
Mens E-Mail,0,0.0,0.007642002165565404,0.015257953267997542,0.0076159511024321384
Womens E-Mail,0,0.0,0.006252009682831483,0.010868973454055936,0.004616963771224452
Mens E-Mail,0,0.0,0.0066160942378184606,0.010924851548431598,0.0043087573106131375
Mens E-Mail,0,0.0,0.005800131328347844,0.007824250029569046,0.002024118701221203
Womens E-Mail,0,0.0,0.00747777578763471,0.012650031398362224,0.005172255610727514
Womens E-Mail,0,0.0,0.00531245872855843,0.006902050610192443,0.001589591881634014
Mens E-Mail,0,0.0,0.00656735607722665,0.011613857401678189,0.005046501324451539
No E-Mail,0,0.0,0.004810489523954801,0.01437400598041777,0.00956351645646297
Mens E-Mail,0,0.0,0.005682972825731556,0.009535771828543312,0.003852799002811757
No E-Mail,0,0.0,0.004734259529614784,0.016936738924354162,0.012202479394739379
No E-Mail,0,0.0,0.002324318530441285,0.01660116344723489,0.014276844916793605
Womens E-Mail,0,0.0,0.00452575840680931,0.014053779039940144,0.009528020633130834
Mens E-Mail,0,0.0,0.006621711281248454,0.009792149903543672,0.0031704386222952186
Mens E-Mail,0,0.0,0.004858251386485678,0.015006345461794185,0.010148094075308508
Womens E-Mail,0,0.0,0.007456137981765794,0.01219240852783354,0.0047362705460677465
Mens E-Mail,0,0.0,0.005931557720266574,0.013457770028975493,0.007526212308708919
Womens E-Mail,0,0.0,0.005284003196140337,0.012523853040420361,0.007239849844280024
Mens E-Mail,0,0.0,0.005659400399972396,0.00877175938840838,0.0031123589884359854
Womens E-Mail,0,0.0,0.005782403082870008,0.008822743379555867,0.0030403402966858585
Mens E-Mail,0,0.0,0.006317950297807348,0.01081074326543657,0.004492792967629221
Mens E-Mail,0,0.0,0.005950530467768346,0.008471601042269265,0.0025210705745009193
Mens E-Mail,0,0.0,0.005456527958997013,0.008579202608483117,0.0031226746494861044
Mens E-Mail,0,0.0,0.00632913423942254,0.012883497595554372,0.006554363356131832
No E-Mail,0,0.0,0.006670380947439391,0.010547425355711404,0.0038770444082720126
Mens E-Mail,0,0.0,0.006198299526612878,0.010251927521981893,0.004053627995369014
Mens E-Mail,0,0.0,0.016358388004057915,0.02830174308067148,0.011943355076613564
Womens E-Mail,0,0.0,0.006140753390033723,0.010797718322157252,0.004656964932123529
No E-Mail,0,0.0,0.00488220302610097,0.01498343776183231,0.01010123473573134
Mens E-Mail,0,0.0,0.005703464139814876,0.00985860074682994,0.004155136607015064
No E-Mail,0,0.0,0.012506543411905437,0.016788290337623867,0.00428174692571843
No E-Mail,0,0.0,0.007225428688048907,0.01041166584333207,0.0031862371552831624
Mens E-Mail,0,0.0,0.006228271370394588,0.009987549002649207,0.0037592776322546194
Mens E-Mail,0,0.0,0.006030086689927281,0.008839047289031012,0.002808960599103731
Womens E-Mail,0,0.0,0.003761700585591967,0.01675654644991507,0.012994845864323104
Mens E-Mail,0,0.0,0.005897068567223849,0.010767178150809152,0.004870109583585303
Womens E-Mail,0,0.0,0.004567649130078833,0.0056823468734220565,0.0011146977433432233
No E-Mail,0,0.0,0.0035310750466538594,0.014557860179958462,0.011026785133304602
Mens E-Mail,0,0.0,0.00798339778538763,0.01591552226988621,0.007932124484498579
Womens E-Mail,0,0.0,0.006450842416180958,0.013288867934729349,0.006838025518548391
No E-Mail,0,0.0,0.014327810647047044,0.017517680844815493,0.0031898701977684475
No E-Mail,0,0.0,0.007722389228240791,0.015210459844812287,0.0074880706165714956
Mens E-Mail,0,0.0,0.005824513828625225,0.010028243629968925,0.0042037298013437
Mens E-Mail,0,0.0,0.014137412530975292,0.018965103151131472,0.004827690620156181
No E-Mail,0,0.0,0.005767225593727615,0.008374639048935576,0.0026074134552079614
No E-Mail,0,0.0,0.003580191897537008,0.017140557443741627,0.01356036554620462
No E-Mail,0,0.0,0.007273800343793204,0.01577889316469278,0.008505092820899575
Mens E-Mail,0,0.0,0.005601787600489581,0.012104107958139603,0.006502320357650022
Womens E-Mail,0,0.0,0.0052037917464506,0.012409714842883664,0.007205923096433064
Mens E-Mail,0,0.0,0.0031904650604715843,0.01444534540710358,0.011254880346631996
Womens E-Mail,0,0.0,0.00786437926263457,0.018136852202409445,0.010272472939774875
No E-Mail,0,0.0,0.005535497110175508,0.014304498844195988,0.00876900173402048
Mens E-Mail,0,0.0,0.007260977342356693,0.01070216971608562,0.003441192373728927
Mens E-Mail,0,0.0,0.005005327415057126,0.006637387972961126,0.0016320605579040004
Womens E-Mail,0,0.0,0.006634208720666503,0.011451357937626765,0.004817149216960262
Womens E-Mail,0,0.0,0.007303479051269162,0.00993644039185669,0.0026329613405875287
Mens E-Mail,0,0.0,0.005022092365733033,0.006542615076171578,0.0015205227104385444
Mens E-Mail,0,0.0,0.0062179128324501756,0.010321412523460347,0.004103499691010171
Womens E-Mail,0,0.0,0.005758106180633825,0.009843560744509667,0.0040854545638758415
Womens E-Mail,0,0.0,0.0051201786523520885,0.013321472887900459,0.00820129423554837
Womens E-Mail,0,0.0,0.0047946269316820386,0.01400920110776849,0.00921457417608645
No E-Mail,0,0.0,0.004342587723673319,0.014118829545619221,0.009776241821945902
Mens E-Mail,0,0.0,0.00487052465077882,0.0061333380094347675,0.0012628133586559478
Mens E-Mail,0,0.0,0.0058191472389343985,0.008982008284830397,0.003162861045895998
No E-Mail,0,0.0,0.007373932246137683,0.010679934134520352,0.0033060018883826685
No E-Mail,0,0.0,0.0024790015531922643,0.018104626035208918,0.015625624482016653
Mens E-Mail,0,0.0,0.009611858609697332,0.020578407456735892,0.01096654884703856
Womens E-Mail,0,0.0,0.0049233660055991255,0.016105603669992103,0.011182237664392978
Mens E-Mail,0,0.0,0.006898596040554875,0.011853642665858383,0.004955046625303508
Mens E-Mail,0,0.0,0.005817859351740583,0.010265864434080726,0.004448005082340143
Mens E-Mail,0,0.0,0.013811390925555373,0.01899777114361571,0.005186380218060336
No E-Mail,0,0.0,0.005978520554749299,0.008940095176525276,0.002961574621775977
No E-Mail,0,0.0,0.006007419941880848,0.009839003141727977,0.0038315831998471292
Mens E-Mail,0,0.0,0.006018770021860033,0.00961380189640642,0.003595031874546386
Mens E-Mail,0,0.0,0.009016179248534466,0.016502603864298082,0.007486424615763616
Mens E-Mail,0,0.0,0.013323820744565187,0.02713429060267388,0.013810469858108694
Womens E-Mail,0,0.0,0.0059664696176911355,0.00787107220927368,0.0019046025915825443
No E-Mail,0,0.0,0.004760490194040475,0.0061242109370435996,0.0013637207430031246
Mens E-Mail,0,0.0,0.008071196282926983,0.01405813333116245,0.005986937048235466
Womens E-Mail,0,0.0,0.005032452388775196,0.006360043583761367,0.0013275911949861708
Mens E-Mail,1,68.37,0.008482573001277085,0.013524697189050543,0.0050421241877734585
Womens E-Mail,0,0.0,0.006710390756991876,0.011751891842442035,0.0050415010854501585
Womens E-Mail,0,0.0,0.007228911670691442,0.012893591301944663,0.005664679631253221
Womens E-Mail,0,0.0,0.0051055115205217985,0.006562083762906993,0.0014565722423851943
No E-Mail,0,0.0,0.005390180092290069,0.008998577865946145,0.003608397773656076
Mens E-Mail,0,0.0,0.005484420161453612,0.007452538502866584,0.001968118341412972
No E-Mail,0,0.0,0.01089494207809498,0.013232708912605244,0.0023377668345102654
Womens E-Mail,0,0.0,0.00499540553903532,0.006255543596533693,0.0012601380574983724
No E-Mail,0,0.0,0.00560144983068658,0.01370954896956335,0.00810809913887677
Mens E-Mail,0,0.0,0.005872910409019357,0.008504826574593657,0.0026319161655743006
No E-Mail,0,0.0,0.0049852175612489225,0.006110740987010734,0.001125523425761812
No E-Mail,0,0.0,0.0045337578665323106,0.005592262538661483,0.0010585046721291725
Womens E-Mail,0,0.0,0.005364003890653349,0.01798121941429485,0.012617215523641503
Womens E-Mail,0,0.0,0.006429074608546899,0.012835648811602192,0.006406574203055292
No E-Mail,0,0.0,0.005480965243540688,0.007423702733037087,0.0019427374894963993
Mens E-Mail,0,0.0,0.005537196005547947,0.00803795873646971,0.002500762730921763
Mens E-Mail,0,0.0,0.006032791216093176,0.013637695967706939,0.0076049047516137626
Mens E-Mail,0,0.0,0.0058521974459874015,0.008665350354376924,0.002813152908389523
No E-Mail,0,0.0,0.006575238165036185,0.010127600596107681,0.0035523624310714957
Mens E-Mail,0,0.0,0.006963174846028,0.011196372931243715,0.004233198085215715
Mens E-Mail,0,0.0,0.007197448426079001,0.014518018682202762,0.007320570256123761
Mens E-Mail,0,0.0,0.005896172297673918,0.009361891173120841,0.0034657188754469233
No E-Mail,0,0.0,0.006762703422665489,0.011738976206700096,0.0049762727840346075
No E-Mail,0,0.0,0.005932349187178206,0.01131709527140407,0.005384746084225864
No E-Mail,0,0.0,0.006397289478354234,0.011048817056189713,0.004651527577835479
Mens E-Mail,0,0.0,0.00761495339389534,0.010653543366950456,0.003038589973055116
No E-Mail,0,0.0,0.006912402930807193,0.015667358289603233,0.00875495535879604
No E-Mail,0,0.0,0.004505071867176077,0.013991329550534616,0.00948625768335854
Womens E-Mail,0,0.0,0.007101781402715362,0.012339500493176532,0.005237719090461171
No E-Mail,0,0.0,0.014350928233707635,0.025538113889075134,0.011187185655367499
No E-Mail,0,0.0,0.006168270857827142,0.009456438189327484,0.0032881673315003418
Womens E-Mail,0,0.0,0.006245390170518636,0.014531755206276763,0.008286365035758128
Womens E-Mail,0,0.0,0.0059476879731358645,0.007709804063237504,0.0017621160901016397
Mens E-Mail,0,0.0,0.006624653502771089,0.013308668855640818,0.006684015352869729
No E-Mail,0,0.0,0.0057606174936843165,0.009995619352751698,0.004235001859067382
No E-Mail,0,0.0,0.007108992561358994,0.015785559828234996,0.008676567266876002
No E-Mail,0,0.0,0.006665259295013905,0.014771122640995669,0.008105863345981764
Womens E-Mail,0,0.0,0.006457550456074385,0.010718789437336151,0.004261238981261766
No E-Mail,0,0.0,0.0055889309307268625,0.01418728514982305,0.008598354219096188
Womens E-Mail,0,0.0,0.006170696177939718,0.010983359201167426,0.004812663023227708
Womens E-Mail,0,0.0,0.0039826055915776655,0.016762084011671313,0.012779478420093648
Mens E-Mail,0,0.0,0.005987885628184176,0.009323839691664448,0.0033359540634802726
Mens E-Mail,0,0.0,0.017391361201526977,0.02613163361501645,0.008740272413489474
Womens E-Mail,0,0.0,0.007725821798924192,0.01265116083747466,0.004925339038550468
Womens E-Mail,0,0.0,0.012591567602121306,0.017538663870178176,0.004947096268056869
Mens E-Mail,0,0.0,0.006632219199815267,0.010360599728577415,0.003728380528762149
No E-Mail,0,0.0,0.006345892003016822,0.011072385167538057,0.004726493164521235
No E-Mail,0,0.0,0.005161623996611372,0.013601608034216846,0.008439984037605474
Mens E-Mail,0,0.0,0.005090309203643316,0.006688722710281188,0.0015984135066378722
Womens E-Mail,0,0.0,0.004598890004680077,0.005635559947920992,0.0010366699432409149
Womens E-Mail,0,0.0,0.0056960122062171895,0.012521558386463164,0.0068255461802459744
Mens E-Mail,0,0.0,0.005442631849459959,0.006983174412173185,0.0015405425627132265
No E-Mail,0,0.0,0.005702012641199999,0.008855355824943244,0.0031533431837432457
Womens E-Mail,0,0.0,0.0030556574777764224,0.017179254228405685,0.014123596750629262
Mens E-Mail,0,0.0,0.006683609589958674,0.011327703736635868,0.004644094146677194
No E-Mail,0,0.0,0.005899213316639605,0.010332154756778646,0.004432941440139042
Womens E-Mail,0,0.0,0.0066959332381497354,0.010628808637654478,0.003932875399504742
Womens E-Mail,0,0.0,0.015906681856956942,0.02244612891542282,0.00653944705846588
Mens E-Mail,0,0.0,0.011152339377255892,0.01461529801760398,0.0034629586403480874
No E-Mail,0,0.0,0.005700400811683313,0.008492482495528858,0.0027920816838455454
Womens E-Mail,0,0.0,0.00568789599177741,0.007807957289280765,0.0021200612975033543
Womens E-Mail,0,0.0,0.00851032048279513,0.015719400014692374,0.0072090795318972434
Mens E-Mail,0,0.0,0.005486266138572735,0.012153133171276689,0.006666867032703954
Mens E-Mail,0,0.0,0.008043534852006935,0.01335217847729235,0.0053086436252854155
Mens E-Mail,0,0.0,0.012941350785452806,0.01632376170787275,0.0033824109224199427
No E-Mail,0,0.0,0.005317425592434661,0.00716261364265865,0.0018451880502239892
No E-Mail,0,0.0,0.005682972825731556,0.009535771828543312,0.003852799002811757
Mens E-Mail,0,0.0,0.0049631143216352005,0.006417709209296303,0.001454594887661103
Mens E-Mail,0,0.0,0.005402752857805683,0.007240040721465664,0.001837287863659981
Womens E-Mail,0,0.0,0.005587484625024427,0.012642274053151005,0.007054789428126577
No E-Mail,0,0.0,0.006707571282434497,0.010398003995981986,0.003690432713547489
No E-Mail,0,0.0,0.006077065134916221,0.010990718029410842,0.004913652894494621
No E-Mail,0,0.0,0.005806217696158759,0.01178218212236284,0.005975964426204082
Mens E-Mail,0,0.0,0.006675191645479276,0.012087536397092551,0.005412344751613275
Womens E-Mail,0,0.0,0.008042484874496379,0.011164799229570694,0.0031223143550743143
Womens E-Mail,0,0.0,0.005074345199209395,0.014249639486404677,0.009175294287195282
Mens E-Mail,0,0.0,0.007736067900046386,0.010283044880524173,0.002546976980477787
No E-Mail,0,0.0,0.005117621205484219,0.014461760052875049,0.00934413884739083
No E-Mail,0,0.0,0.00599648510409746,0.008628464598490952,0.002631979494393492
Mens E-Mail,0,0.0,0.005217176142870142,0.0071884288728656254,0.001971252729995483
No E-Mail,0,0.0,0.005170692113779145,0.014975332502010975,0.00980464038823183
Womens E-Mail,0,0.0,0.004617406436609163,0.016332410044071776,0.011715003607462613
No E-Mail,0,0.0,0.008215017778291776,0.014720807527156772,0.006505789748864995
Womens E-Mail,0,0.0,0.006021322358617595,0.009491215011441657,0.003469892652824063
Womens E-Mail,0,0.0,0.004808495793812751,0.016060008259042444,0.011251512465229693
Mens E-Mail,0,0.0,0.005378042530488247,0.01130950898132831,0.005931466450840063
Mens E-Mail,0,0.0,0.005146860134646737,0.00646572799742354,0.0013188678627768027
Womens E-Mail,0,0.0,0.00786418116330552,0.013151752685304705,0.005287571521999185
Mens E-Mail,0,0.0,0.005183611872751808,0.015346267374733052,0.010162655501981244
No E-Mail,0,0.0,0.005398107032066408,0.0069586681867548185,0.001560561154688411
No E-Mail,0,0.0,0.012777389595518027,0.018934507765409385,0.0061571181698913575
No E-Mail,0,0.0,0.0059491296249065545,0.009377985392512353,0.0034288557676057977
Womens E-Mail,0,0.0,0.006945994459171916,0.01155477418175134,0.004608779722579424
Womens E-Mail,0,0.0,0.006946245218338888,0.012589577827210855,0.005643332608871967
Womens E-Mail,0,0.0,0.0064835763702458474,0.010348510483493018,0.003864934113247171
Mens E-Mail,0,0.0,0.0060160434620325845,0.011556212705050644,0.00554016924301806
No E-Mail,0,0.0,0.0037149458603048507,0.017315115098850954,0.013600169238546104
Womens E-Mail,0,0.0,0.005643372189698304,0.008148995474756652,0.002505623285058348
Mens E-Mail,0,0.0,0.006175112003875121,0.010525140791452529,0.004350028787577408
Mens E-Mail,0,0.0,0.006082585540931202,0.009034645997468655,0.0029520604565374535
Mens E-Mail,0,0.0,0.005769571721422359,0.008534460294239286,0.002764888572816927
Womens E-Mail,0,0.0,0.005922680339763086,0.011610360048482435,0.005687679708719349
Womens E-Mail,0,0.0,0.005743567932462943,0.009657506728204035,0.003913938795741092
Womens E-Mail,0,0.0,0.00512958868673806,0.015648633317356747,0.010519044630618687
Mens E-Mail,0,0.0,0.005389898840146538,0.007310666338750822,0.0019207674986042843
Mens E-Mail,0,0.0,0.0068470103855244125,0.010031837407129927,0.0031848270216055146
No E-Mail,0,0.0,0.006019870816097027,0.010341203910796154,0.004321333094699127
Womens E-Mail,0,0.0,0.00518177023668662,0.006374904644360523,0.001193134407673903
Mens E-Mail,0,0.0,0.005181445522646817,0.01276902334836401,0.007587577825717193
No E-Mail,0,0.0,0.0031648211276433316,0.014780160556895114,0.011615339429251782
Mens E-Mail,0,0.0,0.0075299365663835625,0.014617834266648757,0.007087897700265194
No E-Mail,0,0.0,0.00497727760763374,0.0061971966750407155,0.0012199190674069757
No E-Mail,0,0.0,0.004642945713131144,0.005866491845767168,0.0012235461326360237
Womens E-Mail,0,0.0,0.005575534704760274,0.0073670803352353315,0.001791545630475058
Womens E-Mail,0,0.0,0.01385772846628342,0.017727143754581794,0.0038694152882983736
Mens E-Mail,0,0.0,0.006056442534771125,0.014099168178194177,0.008042725643423052
Womens E-Mail,0,0.0,0.005944247542653131,0.011324302074805538,0.005380054532152407
No E-Mail,0,0.0,0.006525323583007922,0.010869475094911672,0.00434415151190375
Mens E-Mail,0,0.0,0.006768752685149681,0.009279783195242038,0.0025110305100923564
Mens E-Mail,0,0.0,0.0057102167444053244,0.015682927074988737,0.009972710330583412
Womens E-Mail,0,0.0,0.008968005442457192,0.01551089392552019,0.006542888483062998
No E-Mail,0,0.0,0.006039141684967603,0.01360595713455639,0.007566815449588787
No E-Mail,0,0.0,0.00750748533603492,0.015104375255569947,0.007596889919535027
Womens E-Mail,0,0.0,0.005609028386145287,0.011726886426333077,0.00611785804018779
Womens E-Mail,0,0.0,0.005891054628348541,0.009437397636415894,0.003546343008067353
Womens E-Mail,0,0.0,0.008704169195648781,0.016638761362776946,0.007934592167128164
Mens E-Mail,0,0.0,0.0041382928599774035,0.016602346481361847,0.012464053621384443
Mens E-Mail,0,0.0,0.005431260817098497,0.01007456124115204,0.0046433004240535435
Womens E-Mail,0,0.0,0.006236945274455013,0.009260695242201316,0.003023749967746303
Womens E-Mail,0,0.0,0.006402121620285922,0.01145444802471085,0.005052326404424929
No E-Mail,0,0.0,0.005834309617722331,0.014554359032527749,0.008720049414805418
Mens E-Mail,0,0.0,0.005786809525418837,0.008149007281357682,0.002362197755938845
No E-Mail,0,0.0,0.005922680339763086,0.011610360048482435,0.005687679708719349
No E-Mail,0,0.0,0.010491186896487864,0.016187466083176394,0.0056962791866885295
No E-Mail,0,0.0,0.0056415874020731465,0.012879946665444685,0.007238359263371539
Womens E-Mail,0,0.0,0.005891844757635269,0.008324504688661106,0.002432659931025837
Mens E-Mail,0,0.0,0.006200202889979041,0.013669577948188032,0.007469375058208991
Womens E-Mail,0,0.0,0.006057191491482558,0.011370765103741819,0.005313573612259261
Womens E-Mail,1,499.0,0.005810974899835428,0.009305243764874467,0.0034942688650390387
Mens E-Mail,0,0.0,0.005580509975867561,0.008829519105167523,0.003249009129299962
Mens E-Mail,0,0.0,0.005823065940957267,0.009327480312838358,0.003504414371881092
Mens E-Mail,0,0.0,0.006370987329175433,0.010497875331812118,0.004126888002636685
Womens E-Mail,0,0.0,0.004871917938682456,0.006391199247762494,0.001519281309080037
No E-Mail,0,0.0,0.004680292168616301,0.019537596554973023,0.014857304386356723
Womens E-Mail,0,0.0,0.007789599917871628,0.014671385601582793,0.006881785683711165
No E-Mail,0,0.0,0.005733431551214032,0.007528488590845757,0.0017950570396317253
No E-Mail,0,0.0,0.005922680339763086,0.011610360048482435,0.005687679708719349
Mens E-Mail,0,0.0,0.007967999146370908,0.01427501544743978,0.006307016301068872
Womens E-Mail,0,0.0,0.005688515839185856,0.00891992261707765,0.0032314067778917935
No E-Mail,0,0.0,0.00527608064212404,0.006807750853499733,0.0015316702113756927
No E-Mail,0,0.0,0.011065317513559842,0.025834246065810775,0.014768928552250933
Mens E-Mail,0,0.0,0.005819778060279545,0.008252164836893458,0.0024323867766139137
No E-Mail,0,0.0,0.005483783054273949,0.016494611347261455,0.011010828292987506
Mens E-Mail,0,0.0,0.007831384022307772,0.014515438975885147,0.006684054953577375
Womens E-Mail,0,0.0,0.005994194303425769,0.008679515270554836,0.0026853209671290667
Womens E-Mail,0,0.0,0.00571415857008486,0.010689245414889812,0.004975086844804952
Mens E-Mail,0,0.0,0.005130198936002487,0.006822277974774286,0.001692079038771799
No E-Mail,0,0.0,0.005780775769608735,0.012115470151000153,0.006334694381391418
No E-Mail,0,0.0,0.006278806946729094,0.010433450971399858,0.0041546440246707644
No E-Mail,0,0.0,0.005916581043124166,0.009151247469178869,0.0032346664260547026
Womens E-Mail,0,0.0,0.004358357033997942,0.015452691131694195,0.011094334097696253
No E-Mail,0,0.0,0.00415980350210287,0.015649498135681415,0.011489694633578545
No E-Mail,0,0.0,0.005335584565901375,0.013191678520012842,0.007856093954111467
Mens E-Mail,0,0.0,0.005904278101865111,0.015557322184971247,0.009653044083106136
Womens E-Mail,0,0.0,0.005900638969284253,0.008114873980646042,0.002214235011361789
No E-Mail,0,0.0,0.005422189092245953,0.007899089852323404,0.0024769007600774513
